Time (seconds),CO conc (ppm),Ethylene conc (ppm),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
22850.0,346.67,10.0,3069.0,60.09,5922.05,6564.22,2378.11,2698.15,7200.93,7569.85,1825.39,1821.75,6599.57,5395.8,1037.65,1187.38,7191.3,6263.43
22900.0,200.0,10.0,3281.17,50.38,6041.78,6693.84,2398.6,2713.39,7181.69,7606.6,1963.78,1918.76,6744.79,5509.67,1065.29,1209.43,7245.83,6221.35
22950.0,200.0,10.0,2960.11,65.37,5688.28,6274.63,2259.31,2538.78,6788.72,7192.27,1838.83,1806.3,6382.69,5176.74,1034.09,1158.13,6895.83,5791.5
23000.0,200.0,10.0,2833.42,57.13,5691.88,6330.87,2273.03,2548.76,6785.51,7190.34,1804.94,1779.14,6403.25,5148.3,1014.31,1143.76,6944.76,5809.38
23050.0,0.0,10.0,2212.04,52.36,5570.2,6047.64,2027.96,2254.67,6662.6,7047.25,1580.0,1569.31,6317.86,5011.36,939.78,1063.09,7151.47,5536.73
23100.0,0.0,10.0,1543.45,67.34,5764.76,6263.0,1992.04,2194.11,6761.24,7182.17,1328.69,1332.87,6543.7,5112.9,922.47,1032.5,7337.32,5512.8
23150.0,293.33,10.0,2439.51,66.19,5859.58,6486.44,2326.46,2619.9,6990.21,7420.89,1663.76,1614.37,6529.9,5279.02,1010.16,1146.79,7051.98,6014.18
23200.0,293.33,10.0,2939.1,56.96,5894.04,6543.26,2325.72,2622.76,7009.5,7436.71,1858.71,1802.9,6548.16,5330.11,1025.97,1184.74,7113.73,6081.66
23250.0,306.67,10.0,3114.47,66.03,5933.2,6545.93,2349.0,2639.37,7085.18,7490.32,1926.16,1876.59,6616.18,5394.25,1034.28,1178.63,7175.92,6159.49
23300.0,306.67,10.0,3190.21,62.73,5990.84,6638.68,2362.92,2658.91,7030.24,7497.79,1966.34,1899.6,6681.6,5427.11,1048.17,1195.54,7173.04,6076.62
23350.0,0.0,10.0,2586.3,60.26,5521.81,6037.17,2041.16,2275.97,6619.78,7018.92,1683.94,1676.83,6306.16,5038.92,959.29,1073.06,7112.78,5560.73
23400.0,0.0,10.0,1616.12,7054.35,5756.27,6301.41,1995.55,2186.61,6729.29,7198.52,1395.5,1378.41,6590.61,5120.71,907.54,1036.27,7416.45,5531.23
23450.0,0.0,10.0,1471.68,-6.34,5768.0,6276.36,1980.11,2182.98,6830.57,7216.35,1271.12,1256.25,6555.29,5105.84,903.28,1034.88,7451.57,5553.25
23500.0,0.0,10.0,1394.66,-7.64,5855.48,6357.39,1985.02,2164.89,6804.79,7266.67,1214.54,1191.87,6621.13,5099.53,885.7,1036.46,7503.28,5589.95
23550.0,0.0,10.0,1397.83,-8.94,5897.74,6390.56,1968.91,2189.27,6867.54,7286.1,1155.49,1133.06,6641.39,5165.88,909.28,1047.58,7511.76,5557.98
23600.0,0.0,10.0,1401.64,-7.48,5904.33,6378.76,1974.51,2178.64,6887.01,7323.63,1129.43,1103.08,6654.47,5186.12,928.88,1048.37,7562.82,5587.97
23650.0,0.0,11.67,1420.5,-13.98,6295.35,6738.86,2050.13,2242.7,7317.29,7802.5,1131.04,1106.49,6978.47,5444.56,923.06,1069.47,8030.29,5921.22
23700.0,0.0,11.67,1430.91,-14.14,6468.32,6979.88,2073.34,2252.71,7404.61,7862.02,1129.23,1116.14,7151.47,5564.68,917.62,1062.7,8108.4,6028.8
23750.0,0.0,11.67,1472.32,-6.34,6451.56,6934.95,2072.39,2256.13,7455.04,7914.63,1129.83,1106.69,7134.73,5574.14,935.89,1079.65,8156.03,6049.32
23800.0,213.33,11.67,1790.22,-3.42,5962.59,6554.85,2280.39,2542.61,7126.13,7483.85,1287.48,1261.62,6510.36,5174.12,989.29,1131.85,7182.17,6002.92
23850.0,213.33,11.67,2583.2,-12.84,6089.67,6761.24,2317.32,2588.36,7184.09,7601.05,1605.81,1549.74,6755.75,5420.53,1018.06,1154.08,7284.16,6091.35
23900.0,293.33,11.67,2959.29,-3.74,6165.44,6808.47,2372.38,2659.95,7303.63,7767.5,1798.59,1731.91,6836.57,5540.66,1030.72,1189.83,7425.83,6278.95
23950.0,266.67,11.67,3151.53,-2.93,6162.89,6880.51,2411.62,2653.69,7297.78,7740.31,1921.53,1859.4,6889.33,5573.75,1022.61,1176.8,7421.88,6288.44
24000.0,266.67,11.67,3164.77,-10.41,6167.14,6837.03,2396.84,2658.91,7295.84,7707.07,1938.67,1873.38,6909.32,5588.77,1037.65,1183.72,7373.11,6247.52
24050.0,280.0,11.67,3184.55,-5.86,6117.52,6766.73,2354.96,2641.72,7269.1,7718.82,1954.24,1891.54,6857.35,5526.91,1048.97,1179.24,7405.59,6271.62
24100.0,280.0,11.67,3209.78,-11.38,6148.87,6808.47,2375.12,2655.26,7272.01,7703.5,1992.04,1936.82,6869.85,5567.83,1026.17,1180.06,7446.12,6306.6
24150.0,333.33,11.67,3257.09,-0.81,6294.06,6966.28,2424.42,2705.5,7452.56,7908.36,2033.61,1985.72,7026.94,5680.67,1029.13,1195.95,7572.86,6473.17
24200.0,333.33,11.67,3382.71,-11.22,6275.93,6947.1,2421.15,2717.6,7441.66,7882.82,2067.41,2005.63,7027.41,5716.37,1049.17,1209.22,7565.33,6462.14
24250.0,0.0,11.67,3337.68,-12.03,6077.46,6744.34,2309.17,2595.07,7205.75,7591.98,2056.75,2019.01,6854.58,5539.09,1008.98,1153.87,7367.71,6194.42
24300.0,0.0,11.67,1901.21,-12.52,6156.94,6659.44,2069.78,2264.45,7164.41,7624.28,1537.81,1530.23,6988.8,5491.68,936.47,1067.28,7846.46,5912.98
24350.0,240.0,11.67,1584.8,-7.97,6180.77,6720.19,2060.54,2227.35,7199.48,7665.32,1352.55,1345.21,6999.14,5405.45,932.97,1059.91,7883.34,5887.46
24400.0,240.0,11.67,2654.21,2.28,6067.79,6668.02,2316.57,2599.72,7218.77,7640.98,1750.53,1709.33,6762.61,5462.83,1027.15,1169.89,7356.91,6199.54
24450.0,0.0,11.67,2907.83,-13.65,6090.93,6699.74,2342.06,2607.99,7291.46,7678.03,1853.45,1803.35,6809.39,5497.15,1009.57,1172.94,7434.73,6290.6
24500.0,0.0,11.67,2043.28,-9.92,6100.21,6584.34,2060.06,2268.37,7184.09,7630.85,1545.83,1536.73,6928.88,5472.17,933.94,1073.86,7865.14,5966.74
24550.0,306.67,11.67,1863.29,-9.92,6030.47,6631.93,2325.72,2599.98,7253.1,7645.54,1488.19,1468.68,6670.28,5279.02,994.4,1150.23,7373.11,6171.4
24600.0,306.67,11.67,2917.6,-11.38,6307.03,6948.03,2399.85,2691.85,7497.79,7893.76,1879.35,1834.73,7000.08,5703.51,1031.51,1200.85,7583.93,6493.52
24650.0,293.33,11.67,3148.15,-4.56,6200.4,6819.97,2375.37,2660.47,7401.65,7798.89,1976.84,1920.38,6906.99,5618.49,1030.32,1187.79,7510.76,6457.73
24700.0,293.33,11.67,3220.01,-2.77,6150.57,6750.27,2355.96,2653.69,7399.18,7783.95,1991.57,1935.2,6849.03,5594.3,1046.19,1202.28,7503.28,6397.99
24750.0,0.0,11.67,2793.07,-12.19,5875.15,6408.5,2105.21,2360.18,7062.88,7435.72,1805.85,1774.85,6676.17,5356.54,954.41,1119.15,7560.81,5947.26
24800.0,0.0,11.67,1677.5,-6.99,6294.06,6765.36,2060.06,2253.69,7258.43,7703.5,1458.84,1445.39,7077.1,5541.45,909.67,1057.72,7984.37,5979.19
24850.0,0.0,11.67,1522.45,-6.51,6294.06,6820.89,2050.13,2231.49,7276.38,7737.74,1318.46,1312.63,7070.93,5514.76,926.75,1081.45,8021.29,5964.25
24900.0,0.0,11.67,1484.97,-6.99,6375.7,6836.11,2046.82,2246.61,7398.69,7837.65,1250.27,1241.83,7130.91,5582.83,917.43,1067.08,8123.89,6044.29
24950.0,293.33,11.67,2134.62,-16.25,6181.2,6876.34,2397.09,2638.59,7423.86,7789.62,1526.12,1477.89,6853.19,5529.66,1013.52,1170.3,7462.98,6326.96
25000.0,293.33,11.67,2885.64,-2.44,6217.93,6830.57,2336.61,2649.52,7412.0,7797.35,1821.98,1759.3,6875.88,5637.57,1038.25,1186.16,7521.25,6399.31
25050.0,333.33,11.67,3120.08,-5.86,6224.78,6868.46,2366.65,2668.56,7388.84,7803.02,1951.21,1888.08,6953.17,5655.9,1035.08,1194.72,7539.75,6412.89
25100.0,333.33,11.67,3271.12,-10.57,6256.98,6913.51,2407.61,2722.34,7442.65,7865.66,2036.91,1966.11,6995.38,5705.92,1033.69,1209.84,7599.54,6542.37
25150.0,266.67,11.67,3306.77,-11.87,6236.36,6857.35,2358.44,2636.77,7302.17,7749.02,2046.82,2000.47,6973.31,5639.96,1014.9,1192.68,7492.31,6368.72
25200.0,266.67,11.67,3172.96,2.28,6176.94,6813.07,2344.54,2628.72,7286.59,7758.77,2018.31,1951.21,6940.09,5603.02,1030.72,1195.34,7507.27,6305.73
25250.0,0.0,11.67,2466.27,-5.69,5937.74,6457.73,2065.04,2274.5,7079.0,7527.24,1721.39,1706.42,6777.72,5387.31,931.22,1094.06,7765.95,5946.84
25300.0,0.0,11.67,1653.36,-12.84,6290.6,6784.59,2059.12,2270.82,7316.8,7760.82,1414.56,1411.8,7133.77,5571.78,920.53,1079.25,8025.0,6007.09
25350.0,360.0,11.67,2604.89,3.74,6313.09,6964.41,2406.86,2704.98,7526.74,7969.64,1776.43,1735.94,7022.69,5722.0,1041.82,1191.26,7678.54,6542.37
25400.0,240.0,11.67,3198.99,-13.65,6326.53,7023.63,2418.64,2732.1,7576.88,7974.37,1992.5,1947.96,7119.93,5802.88,1041.82,1204.73,7686.17,6609.89
25450.0,240.0,11.67,3120.92,-3.25,6107.38,6741.14,2320.03,2597.91,7263.76,7724.95,1970.77,1912.98,6896.76,5561.92,1017.86,1182.09,7524.74,6266.02
25500.0,240.0,8.33,3057.34,4.56,5846.49,6466.99,2257.6,2547.23,6893.04,7255.52,1924.77,1894.07,6675.26,5395.02,1018.65,1162.79,7038.74,5963.83
25550.0,0.0,8.33,2603.59,-1.46,5005.86,5477.24,1924.08,2176.22,5848.94,6223.5,1720.05,1695.95,5749.0,4590.36,922.86,1068.28,6335.65,5042.6
25600.0,0.0,0.0,1593.33,-12.19,4814.46,5243.77,1738.86,1977.78,5482.7,5801.25,1367.67,1360.53,5647.92,4368.9,860.88,986.53,6116.26,4570.64
25650.0,0.0,0.0,1304.51,-8.13,2705.5,2983.94,1305.55,1621.18,2917.6,3111.96,1149.42,1133.86,3300.72,2543.38,762.52,846.69,3435.68,2557.48
25700.0,0.0,10.0,1173.14,-7.16,2239.29,2455.91,1228.48,1559.3,2470.32,2655.78,1071.67,1047.78,2700.78,2124.32,730.0,798.27,2916.25,2193.62
25750.0,0.0,10.0,1259.76,-6.67,5464.38,5875.56,1895.68,2135.34,6664.86,7062.4,1084.45,1056.52,6131.49,4848.83,890.14,1027.75,7222.63,5409.7
25800.0,0.0,0.0,1308.46,-10.57,4675.04,5086.19,1624.69,1865.36,4986.1,5281.68,1081.25,1072.07,5513.58,4157.99,820.52,940.37,5725.22,4167.45
25850.0,0.0,0.0,1170.71,-11.38,2598.17,2851.14,1251.72,1577.6,2794.14,2951.37,974.76,966.92,3185.4,2416.39,727.38,809.67,3396.42,2444.3
25900.0,0.0,0.0,1103.48,-4.39,2181.53,2390.59,1183.11,1517.48,2382.6,2559.54,934.52,904.64,2668.3,2063.38,705.32,782.73,2886.72,2088.78
25950.0,0.0,0.0,1078.05,4.07,1999.3,2203.31,1164.01,1511.01,2194.59,2375.12,918.2,877.61,2441.28,1891.77,690.24,775.54,2685.83,1946.1
26000.0,0.0,8.33,1055.33,-4.39,1900.98,2093.3,1164.01,1496.79,2102.83,2284.81,892.27,859.54,2318.06,1811.52,688.56,751.97,2587.33,1897.52
26050.0,0.0,8.33,1141.13,-18.68,4440.16,4740.88,1700.63,1990.87,5535.55,5830.56,931.61,897.29,5002.56,3993.53,821.47,968.1,6056.87,4572.71
26100.0,0.0,0.0,1214.34,-12.03,4854.57,5213.57,1715.58,1971.47,5594.3,5902.68,965.55,951.48,5552.07,4300.34,840.57,972.02,6247.09,4591.05
26150.0,0.0,0.0,1147.8,-13.0,2684.26,2906.75,1258.93,1565.61,2852.21,3049.02,915.1,901.74,3261.67,2448.84,711.3,808.53,3499.44,2497.46
26200.0,0.0,18.33,1114.13,-13.98,2529.31,2705.24,1345.84,1698.62,3056.23,3348.11,885.13,869.33,3017.5,2441.28,755.55,841.14,3733.91,2773.12
26250.0,0.0,18.33,1422.83,-7.48,8056.25,8619.88,2387.6,2501.78,9358.5,9979.19,1080.45,1069.87,8761.45,6868.0,953.82,1143.56,10139.64,7519.75
26300.0,0.0,6.67,1461.4,-4.88,5522.21,5977.95,1806.98,2002.34,5943.95,6297.51,1087.45,1066.28,6415.08,4906.47,856.08,1020.43,6889.79,4968.57
26350.0,0.0,6.67,1322.22,-1.63,4708.42,5039.66,1685.5,1924.54,5333.55,5669.47,1023.59,1024.19,5394.25,4185.12,831.01,968.29,6133.61,4490.91
26400.0,0.0,0.0,1278.57,-3.74,3403.14,3701.75,1376.51,1684.38,3583.6,3808.29,980.64,961.64,4107.92,3088.49,769.31,866.45,4310.67,3056.78
26450.0,0.0,0.0,1175.18,-6.83,2398.09,2611.61,1205.54,1535.86,2583.46,2760.39,917.43,899.61,2926.84,2228.33,714.47,809.1,3177.76,2269.11
26500.0,0.0,0.0,1152.25,-1.3,2101.4,2301.04,1145.58,1498.3,2298.82,2473.35,904.44,865.87,2557.23,1979.88,696.57,769.12,2835.83,2024.19
26550.0,0.0,0.0,1134.67,-6.99,1953.07,2139.41,1165.83,1500.88,2167.06,2318.8,886.28,849.76,2411.87,1871.32,701.97,764.59,2648.74,1891.77
26600.0,0.0,16.67,1188.2,-10.08,4769.59,5006.96,1906.28,2189.03,6616.18,7067.61,894.0,861.07,5126.3,4363.53,893.42,1008.78,7005.73,5364.23
26650.0,0.0,16.67,1481.75,-9.76,7698.91,8281.91,2299.81,2463.74,8967.65,9506.62,1067.08,1064.89,8449.34,6618.43,951.29,1117.75,9697.36,7205.26
26700.0,0.0,0.0,1496.79,-8.62,4989.39,5424.4,1655.79,1872.46,5041.13,5305.28,1063.69,1064.89,5955.13,4470.09,829.1,949.92,5907.62,4242.33
26750.0,0.0,0.0,1277.74,-9.43,2685.57,2915.43,1243.69,1581.31,2769.94,2956.56,972.8,969.08,3298.7,2480.96,724.38,800.17,3458.93,2450.35
26800.0,0.0,10.0,1234.64,0.0,3276.57,3469.25,1517.91,1849.79,4225.52,4606.66,947.38,915.1,3763.13,3101.33,799.41,905.02,4862.84,3662.44
26850.0,0.0,10.0,1377.99,-10.73,5820.78,6231.64,1957.26,2155.02,6845.8,7244.38,1023.59,1004.84,6530.79,5131.14,866.07,1012.92,7539.75,5616.1
26900.0,0.0,0.0,1382.41,3.91,4302.01,4652.64,1541.71,1785.69,4434.06,4702.08,1020.63,1020.03,5079.15,3824.45,786.71,904.83,5228.65,3757.59
26950.0,0.0,0.0,1255.63,-11.54,2572.64,2788.54,1258.93,1563.65,2713.13,2882.12,955.58,935.3,3143.93,2386.1,708.5,793.72,3340.57,2389.34
27000.0,0.0,6.67,1203.09,-3.42,2377.12,2555.94,1251.1,1593.98,2713.92,2941.0,929.47,900.96,2852.21,2219.81,704.58,809.48,3323.5,2416.64
27050.0,0.0,6.67,1277.33,-6.67,4254.23,4582.05,1657.34,1921.07,5143.08,5418.59,946.6,931.22,4896.71,3859.06,824.14,935.69,5698.7,4266.47
27100.0,0.0,0.0,1309.5,-3.25,3607.67,3913.36,1441.98,1721.39,3919.66,4109.87,950.7,941.92,4294.36,3291.22,774.6,868.95,4559.93,3278.3
27150.0,0.0,0.0,1233.0,9.12,2420.4,2630.8,1214.75,1542.8,2628.72,2793.34,917.43,899.8,2938.55,2253.93,710.36,800.17,3210.91,2302.27
27200.0,200.0,0.0,1728.55,-10.24,3782.58,4207.75,1831.77,2219.81,4455.45,4672.24,1092.46,1057.92,4209.39,3473.98,875.3,993.81,4409.68,3979.2
27250.0,200.0,0.0,2250.02,-6.02,3853.13,4280.07,1848.42,2221.76,4445.25,4678.9,1283.33,1278.15,4344.75,3539.3,868.18,997.74,4436.77,4050.82
27300.0,0.0,0.0,2221.27,-5.86,3048.19,3407.53,1500.45,1858.49,3288.06,3454.21,1274.43,1298.27,3524.7,2806.94,792.39,895.36,3411.63,2958.47
27350.0,0.0,0.0,1459.27,-4.72,2129.59,2372.88,1249.04,1600.33,2355.46,2505.09,1069.27,1071.27,2574.96,2042.34,740.13,816.71,2674.05,2118.34
27400.0,333.33,0.0,1935.66,-9.27,4073.99,4541.32,1962.62,2352.98,4872.91,5152.41,1238.13,1226.02,4582.74,3773.62,914.71,1033.1,4789.5,4415.43
27450.0,333.33,0.0,2681.9,3.26,4341.07,4824.82,1975.44,2376.12,4889.13,5207.17,1509.71,1524.83,4901.41,4041.82,927.52,1066.88,4946.36,4546.49
27500.0,0.0,0.0,2581.14,-8.62,3284.32,3677.34,1592.67,1958.66,3466.3,3652.42,1450.3,1475.53,3816.06,3043.2,824.33,929.86,3544.08,3118.95
27550.0,0.0,0.0,1486.26,-13.65,2149.74,2398.09,1263.89,1614.15,2317.32,2449.09,1155.49,1178.43,2591.71,2034.79,706.63,790.5,2612.65,2117.39
27600.0,533.33,0.0,2061.96,-15.76,4591.74,5131.14,2137.73,2526.76,5472.17,5803.69,1360.32,1354.86,5200.4,4316.67,964.38,1089.65,5453.1,5028.99
27650.0,533.33,0.0,3064.0,-2.12,4944.91,5441.84,2151.18,2583.2,5602.62,5921.22,1710.66,1711.11,5580.86,4681.0,1006.41,1133.46,5649.12,5304.52
27700.0,0.0,0.0,2899.97,-6.83,3590.82,4018.12,1677.94,2020.9,3705.11,3914.93,1636.58,1677.94,4169.09,3317.73,841.14,954.8,3762.52,3380.08
27750.0,0.0,0.0,1543.66,-7.48,2177.43,2445.56,1278.57,1619.86,2325.72,2488.57,1219.25,1253.98,2641.98,2057.22,733.19,805.11,2597.13,2122.65
27800.0,0.0,0.0,1239.57,-14.79,1864.44,2077.85,1192.68,1545.83,2068.59,2202.58,1070.87,1096.86,2259.56,1792.71,709.62,803.4,2338.34,1870.63
27850.0,0.0,0.0,1141.13,-11.22,1720.72,1918.99,1160.15,1529.8,1940.53,2070.02,981.23,983.39,2112.13,1683.5,685.22,762.14,2201.86,1736.39
27900.0,0.0,16.67,1117.34,-9.27,3125.12,3284.04,1659.99,2012.43,4600.07,5032.66,957.54,940.17,3494.7,3118.39,823.38,939.59,5020.9,3983.02
27950.0,0.0,16.67,1417.53,-5.21,7594.0,8128.17,2292.18,2469.05,8815.46,9363.99,1120.16,1104.28,8335.92,6523.68,948.36,1138.1,9578.1,7172.08
28000.0,0.0,0.0,1430.27,2.28,4974.41,5360.38,1654.24,1881.42,4955.82,5216.21,1100.07,1113.92,5868.59,4410.02,819.76,961.84,5837.91,4212.68
28050.0,0.0,0.0,1202.89,-7.16,2635.22,2881.04,1259.14,1553.0,2727.08,2922.49,995.97,999.12,3271.98,2452.62,717.46,810.81,3391.16,2427.69
28100.0,0.0,10.0,1148.41,-3.09,3280.88,3490.55,1549.09,1856.65,4217.29,4589.67,955.39,938.03,3797.13,3133.26,794.1,897.87,4853.14,3668.52
28150.0,0.0,10.0,1297.65,10.75,5828.12,6246.66,1946.1,2168.99,6847.19,7281.73,1031.71,1008.19,6567.79,5121.46,858.38,1038.05,7571.35,5628.42
28200.0,0.0,0.0,1328.06,-7.97,4193.64,4532.38,1536.51,1791.35,4383.37,4621.96,1005.62,999.12,5009.16,3796.2,793.15,909.28,5156.15,3714.29
28250.0,0.0,0.0,1191.46,-13.82,2534.43,2769.67,1228.28,1567.79,2687.66,2867.02,942.7,929.47,3125.12,2371.38,711.86,802.45,3308.21,2350.25
28300.0,0.0,6.67,1135.07,-13.49,2358.94,2553.38,1270.09,1608.0,2742.13,2966.13,911.22,882.62,2851.41,2258.82,733.75,826.81,3316.28,2422.91
28350.0,0.0,6.67,1210.86,-11.06,4229.14,4539.95,1661.32,1941.69,5136.73,5448.83,924.41,910.06,4881.92,3847.82,818.23,957.93,5738.11,4285.71
28400.0,0.0,0.0,1239.78,-19.66,3574.9,3894.79,1438.15,1721.39,3887.88,4096.92,946.21,935.69,4309.67,3279.16,747.46,858.58,4540.98,3291.22
28450.0,0.0,0.0,1154.68,9.29,2401.35,2609.54,1207.18,1534.13,2605.15,2776.04,920.14,895.36,2927.66,2227.35,687.63,789.74,3187.95,2300.3
28500.0,200.0,0.0,1640.11,-11.22,3761.9,4152.44,1825.39,2230.76,4441.86,4599.72,1090.45,1062.5,4185.45,3425.4,876.84,989.29,4354.47,3982.07
28550.0,200.0,0.0,2204.04,-4.39,3786.91,4220.25,1846.6,2238.8,4299.68,4564.42,1282.92,1270.71,4279.74,3494.4,867.41,1008.78,4337.39,3953.49
28600.0,0.0,0.0,2201.13,-11.54,2991.35,3355.36,1508.42,1869.02,3243.09,3409.28,1257.28,1274.84,3475.75,2799.2,790.68,896.51,3352.75,2890.77
28650.0,0.0,0.0,1419.86,6.19,2114.52,2350.49,1246.36,1584.15,2359.69,2491.61,1064.69,1075.26,2550.3,2033.37,713.73,800.74,2655.52,2101.63
28700.0,333.33,0.0,1911.13,-0.16,4088.84,4559.93,1951.21,2350.25,4848.11,5159.14,1252.34,1242.25,4623.7,3813.88,925.58,1037.85,4803.75,4393.14
28750.0,333.33,0.0,2639.37,-8.94,4292.69,4727.1,2007.97,2376.37,4942.0,5161.39,1500.88,1519.64,4824.47,4020.99,934.33,1061.1,4928.93,4600.76
28800.0,0.0,0.0,2543.64,-17.87,3233.39,3616.12,1573.02,1909.98,3387.08,3599.24,1457.98,1480.25,3742.51,2989.7,803.4,935.11,3510.13,3103.29
28850.0,0.0,0.0,1470.39,-9.27,2106.17,2336.85,1244.72,1589.61,2296.85,2460.71,1139.52,1175.99,2535.19,2010.56,706.44,792.58,2586.55,2109.27
28900.0,533.33,0.0,2053.2,-12.84,4492.96,4977.33,2094.49,2493.65,5397.34,5649.91,1367.04,1361.37,5070.64,4238.37,949.92,1080.85,5349.26,5009.89
28950.0,533.33,0.0,3053.45,-12.52,4917.69,5461.66,2172.6,2588.62,5563.89,5897.33,1723.62,1737.51,5630.01,4709.83,988.3,1121.97,5641.95,5276.36
29000.0,0.0,0.0,2907.83,-12.03,3548.86,3990.03,1675.72,2027.01,3691.98,3875.65,1632.84,1672.62,4161.25,3322.64,852.63,954.41,3742.51,3383.0
29050.0,0.0,0.0,1549.96,-8.62,2153.34,2425.43,1277.53,1611.95,2330.66,2462.22,1204.32,1236.49,2593.78,2071.91,743.7,798.84,2574.45,2101.87
29100.0,0.0,0.0,1231.97,2.77,1865.81,2065.51,1190.65,1544.32,2045.41,2185.4,1083.85,1085.45,2251.49,1785.92,688.19,775.73,2318.3,1843.63
29150.0,0.0,0.0,1121.17,-0.81,1720.94,1899.37,1151.04,1513.16,1916.21,2037.85,1005.82,1000.3,2092.35,1656.01,686.52,758.37,2197.49,1744.92
29200.0,466.67,0.0,1946.57,-4.39,4389.1,4847.04,2047.53,2474.37,5318.26,5563.89,1301.8,1292.66,4940.18,4157.99,961.45,1100.87,5233.18,4922.04
29250.0,280.0,0.0,2864.32,-7.32,4698.21,5206.79,2092.82,2513.75,5304.14,5623.25,1626.45,1626.45,5336.61,4461.23,978.29,1108.9,5379.61,4989.39
29300.0,280.0,0.0,2850.6,-11.06,4089.48,4555.45,1932.65,2320.77,4585.51,4849.91,1626.67,1633.5,4715.82,3875.97,902.7,1030.32,4631.36,4302.34
29350.0,520.0,0.0,2805.6,-7.64,4021.95,4443.22,1897.75,2294.15,4543.73,4799.11,1607.78,1603.18,4552.34,3765.6,906.38,1048.57,4597.64,4252.57
29400.0,520.0,0.0,3265.39,10.26,4838.79,5366.53,2148.05,2566.99,5526.13,5855.48,1795.65,1795.65,5547.74,4642.52,997.15,1136.69,5575.33,5258.15
29450.0,0.0,0.0,3395.54,-6.67,4877.95,5433.7,2144.93,2581.66,5460.49,5825.67,1875.45,1885.56,5629.61,4674.69,991.45,1120.97,5604.21,5193.25
29500.0,0.0,0.0,2303.01,-9.27,2682.42,2998.5,1401.21,1770.12,2779.5,2953.28,1454.99,1506.91,3174.65,2498.98,779.33,860.3,2951.1,2527.78
29550.0,0.0,0.0,1364.52,-6.51,1958.66,2189.99,1226.43,1573.02,2128.63,2273.76,1163.8,1199.42,2371.13,1892.69,708.87,786.9,2376.62,1930.1
29600.0,533.33,0.0,2453.38,-7.32,4721.1,5219.98,2120.02,2533.92,5478.02,5791.91,1576.07,1567.14,5337.38,4497.4,980.25,1122.38,5519.46,5163.26
29650.0,533.33,0.0,3157.16,-3.09,4922.4,5445.34,2156.47,2572.39,5557.58,5874.74,1801.54,1816.29,5617.69,4704.19,1001.09,1118.55,5654.7,5332.78
29700.0,0.0,0.0,3053.73,-11.54,3707.86,4177.26,1723.4,2076.18,3883.49,4065.61,1727.43,1771.47,4349.78,3474.87,853.78,984.96,3925.66,3553.64
29750.0,0.0,0.0,1578.47,-11.22,2133.9,2398.09,1263.06,1620.74,2316.57,2450.61,1238.96,1289.55,2580.37,2037.15,714.85,800.55,2517.83,2078.56
29800.0,0.0,0.0,1230.33,-6.67,1810.84,2029.84,1182.5,1550.61,1989.23,2122.17,1096.46,1091.45,2194.59,1746.49,704.95,784.81,2226.14,1778.01
29850.0,0.0,0.0,1127.01,-8.13,1644.3,1848.88,1141.54,1503.89,1850.25,1967.28,983.79,1001.49,2025.37,1621.4,683.92,753.29,2073.1,1673.73
29900.0,0.0,0.0,1075.46,-9.59,1547.57,1723.18,1103.68,1506.91,1759.98,1873.38,932.58,920.92,1909.75,1517.48,669.26,739.57,2003.99,1569.97
29950.0,0.0,0.0,1037.65,-7.16,1481.32,1667.74,1094.06,1462.05,1684.38,1801.09,887.63,862.61,1840.66,1471.89,662.22,716.72,1938.91,1518.99
30000.0,0.0,0.0,1024.38,-19.98,1425.17,1599.24,1087.85,1452.86,1626.45,1731.68,875.11,855.32,1767.86,1429.0,646.15,699.36,1891.77,1451.79
30050.0,0.0,0.0,1004.24,-8.46,1382.2,1557.34,1077.66,1459.69,1581.75,1697.51,858.77,820.9,1721.39,1390.22,649.84,717.65,1862.15,1426.66
30100.0,400.0,0.0,1819.02,-13.82,4189.7,4670.49,2001.64,2391.84,4915.16,5214.32,1183.92,1170.5,4749.38,3950.32,910.83,1052.94,4906.47,4546.49
30150.0,400.0,0.0,2649.0,-0.49,4396.18,4895.63,2032.67,2421.41,5035.97,5306.43,1497.87,1478.1,5018.33,4183.81,930.25,1084.65,5072.86,4731.34
30200.0,453.33,0.0,2967.77,-12.52,4507.33,4994.88,2060.54,2473.86,5135.61,5439.51,1634.82,1635.26,5170.0,4286.71,940.37,1082.45,5223.37,4894.18
30250.0,453.33,0.0,3158.85,-6.34,4595.9,5119.97,2083.78,2516.04,5246.79,5548.92,1735.72,1753.68,5301.47,4409.01,967.9,1094.26,5316.35,5016.5
30300.0,280.0,0.0,3195.03,-11.06,4430.33,4901.41,1996.95,2398.85,4951.45,5172.99,1779.59,1799.73,5067.32,4193.97,941.34,1075.66,5005.5,4693.99
30350.0,280.0,0.0,2890.77,-1.63,4028.68,4469.75,1897.06,2310.9,4541.67,4754.33,1636.8,1673.06,4613.26,3821.96,914.71,1031.51,4532.38,4262.83
30400.0,213.33,0.0,2803.73,-9.92,3921.24,4353.46,1854.37,2251.49,4435.07,4663.83,1643.42,1652.25,4473.16,3703.58,899.41,1040.63,4429.65,4140.72
