Time (seconds),CO conc (ppm),Ethylene conc (ppm),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
32700.0,0.0,6.67,1197.17,225.51,3012.54,3238.81,1404.81,1712.0,3689.84,3978.57,961.84,950.9,3561.12,2856.78,743.7,862.61,4359.84,3233.11
32725.0,0.0,6.67,1247.6,214.8,4030.92,4350.78,1598.58,1873.15,4914.79,5216.96,970.25,969.47,4707.36,3725.01,792.2,910.25,5626.83,4190.36
32750.0,0.0,6.67,1272.77,213.11,4394.83,4753.27,1660.88,1916.45,5237.34,5561.52,976.72,975.35,5159.89,4019.08,793.91,917.23,5996.25,4419.49
32775.0,0.0,0.0,1278.57,222.11,4552.69,4875.43,1666.63,1916.91,5335.85,5647.12,993.22,996.76,5265.73,4097.56,807.77,949.53,6100.63,4513.5
32800.0,0.0,0.0,1257.9,226.88,3664.57,3985.89,1437.29,1688.61,3961.73,4195.61,983.2,980.45,4450.01,3348.98,747.84,856.85,4716.87,3375.42
32825.0,0.0,0.0,1237.72,226.36,2795.2,3064.28,1267.19,1578.03,3015.29,3226.84,939.98,952.07,3495.29,2618.87,718.58,790.5,3702.66,2628.72
32850.0,0.0,0.0,1201.87,224.49,2423.42,2647.44,1207.59,1531.75,2618.87,2812.01,926.75,929.86,3006.2,2270.58,701.04,788.79,3278.01,2324.73
32875.0,0.0,0.0,1173.96,221.09,2212.77,2418.39,1178.43,1498.94,2405.35,2592.74,928.5,925.39,2765.16,2102.35,672.78,746.71,3022.19,2168.75
32900.0,0.0,13.33,1158.33,212.94,2090.68,2289.72,1165.43,1491.42,2270.09,2463.49,906.38,908.51,2602.56,1980.58,654.27,744.45,2862.98,2045.17
32925.0,0.0,13.33,1237.52,212.09,5093.6,5402.36,1895.91,2147.57,6702.91,7106.11,959.49,944.26,5614.12,4601.8,847.65,991.65,7305.09,5535.16
32950.0,0.0,13.33,1374.62,226.02,6643.64,7115.16,2101.63,2299.81,7916.19,8401.27,1028.14,1041.82,7410.52,5814.67,885.7,1040.83,8731.71,6506.37
32975.0,0.0,10.0,1474.67,221.43,6849.03,7376.06,2145.17,2317.32,8014.43,8458.77,1072.46,1084.05,7718.31,6048.9,919.37,1061.5,8905.78,6591.5
33000.0,0.0,10.0,1495.07,216.67,6219.21,6742.97,2005.86,2177.43,7079.95,7502.28,1079.05,1100.87,7168.25,5555.61,889.56,1023.99,8040.34,5899.39
33025.0,0.0,10.0,1480.68,227.22,6038.84,6457.73,1946.57,2148.78,6883.3,7311.92,1078.85,1108.1,6906.06,5363.07,867.99,1000.3,7808.18,5756.67
33050.0,0.0,10.0,1472.32,220.07,5963.83,6409.82,1940.99,2143.49,6861.52,7291.46,1105.49,1093.46,6842.57,5315.2,865.49,1026.76,7795.8,5737.3
33075.0,0.0,10.0,1476.18,207.51,5993.34,6470.08,1952.38,2146.13,6837.95,7295.84,1098.47,1113.72,6861.06,5322.84,850.33,994.99,7814.89,5750.62
33100.0,0.0,0.0,1473.17,235.05,5918.75,6349.12,1913.44,2111.18,6758.95,7161.05,1098.07,1123.38,6787.8,5246.79,861.84,1019.44,7628.83,5604.21
33125.0,0.0,0.0,1400.58,226.19,3871.89,4234.74,1448.59,1694.17,3984.93,4240.02,1062.89,1078.25,4753.63,3540.79,766.1,872.6,4860.68,3453.33
33150.0,0.0,0.0,1304.72,214.97,2914.89,3172.11,1279.19,1603.4,3017.78,3217.74,1012.13,1024.78,3639.69,2701.56,714.85,797.51,3772.39,2678.24
33175.0,0.0,18.33,1263.06,214.63,2487.55,2722.87,1206.16,1514.03,2625.09,2841.47,994.99,986.93,3096.86,2340.32,696.57,775.92,3319.75,2335.12
33200.0,0.0,18.33,1282.92,213.61,5001.46,5189.87,1932.18,2211.8,6805.25,7296.32,999.32,993.22,5428.27,4602.84,871.64,991.25,7411.51,5643.54
33225.0,0.0,18.33,1478.1,219.39,7883.34,8458.21,2335.62,2503.82,9296.48,9875.13,1115.53,1128.22,8666.26,6808.93,920.92,1113.52,10136.34,7560.81
33250.0,0.0,18.33,1624.69,212.6,8273.21,8874.42,2394.09,2540.31,9511.58,10120.51,1180.26,1182.91,9137.21,7139.99,944.85,1142.34,10510.08,7775.72
33275.0,0.0,0.0,1693.28,214.46,8396.31,8950.68,2394.34,2538.52,9528.32,10096.16,1231.76,1237.31,9242.09,7225.04,934.91,1150.64,10551.24,7771.09
33300.0,0.0,0.0,1592.89,213.11,4804.11,5219.22,1597.27,1821.3,4756.11,5016.86,1143.96,1178.23,5824.45,4339.06,794.67,919.75,5783.79,4123.16
33325.0,0.0,0.0,1437.29,211.58,3247.09,3538.11,1336.42,1616.12,3251.38,3446.26,1068.08,1089.45,4061.75,3013.92,747.46,829.87,4096.27,2888.88
33350.0,0.0,0.0,1338.09,219.56,2664.91,2903.23,1255.63,1534.35,2709.71,2909.19,1034.88,1048.37,3322.92,2484.0,709.62,786.9,3484.03,2454.9
33375.0,0.0,18.33,1288.31,213.11,2375.37,2577.79,1178.02,1523.31,2503.56,2666.47,994.99,997.74,2957.38,2250.27,694.33,772.9,3159.13,2230.76
33400.0,0.0,18.33,1283.75,207.85,3574.0,3723.17,1670.18,1996.72,4857.81,5339.67,984.18,980.06,4056.28,3481.08,817.66,922.47,5645.53,4293.36
33425.0,0.0,18.33,1484.33,214.29,7728.02,8233.62,2300.79,2491.36,9274.69,9800.19,1108.1,1094.06,8429.42,6698.37,927.52,1099.47,10000.65,7502.78
33450.0,0.0,18.33,1649.82,11181.09,8199.59,8830.45,2380.61,2523.95,9449.19,10035.22,1173.35,1203.09,9103.29,7118.5,943.29,1100.47,10409.93,7725.97
33475.0,0.0,18.33,1727.65,134.27,8327.71,9015.2,2438.76,2523.95,9499.19,10129.08,1235.87,1264.3,9275.29,7217.8,943.68,1121.37,10584.29,7817.48
33500.0,0.0,10.0,1762.45,-6.02,7536.75,8232.0,2213.98,2325.96,8220.1,8741.42,1269.05,1297.23,8631.17,6613.04,905.41,1078.45,9340.22,6839.8
33525.0,0.0,10.0,1677.72,-4.39,6306.6,6845.8,2011.73,2149.26,7036.85,7501.78,1201.46,1225.2,7294.38,5614.91,888.98,1043.01,8081.22,5921.64
33550.0,0.0,10.0,1628.22,0.16,6140.81,6622.93,1968.91,2142.05,6897.23,7379.01,1181.07,1198.19,7057.19,5443.78,876.26,1029.73,7921.94,5807.35
33575.0,0.0,10.0,1606.03,-1.63,6053.93,6523.24,1959.59,2137.5,6892.11,7352.01,1179.24,1206.36,6973.78,5381.92,861.65,1018.85,7947.59,5798.81
33600.0,0.0,8.33,1607.78,-6.67,6038.43,6525.01,1962.85,2152.62,6858.74,7319.24,1175.38,1198.6,6972.84,5360.0,858.38,1014.7,7878.14,5782.17
33625.0,0.0,8.33,1578.69,-4.23,5515.94,5932.37,1829.72,2045.17,6202.1,6592.4,1154.28,1158.33,6400.62,4940.18,843.05,995.78,7155.78,5221.86
33650.0,0.0,8.33,1549.96,-3.42,5322.84,5737.71,1805.85,2017.84,6096.83,6466.11,1127.41,1143.76,6193.99,4795.19,845.35,987.52,7008.08,5143.45
33675.0,0.0,8.33,1536.94,-7.48,5277.12,5680.27,1794.97,2022.07,6064.0,6426.05,1131.64,1144.16,6083.35,4716.87,831.2,985.36,6986.45,5131.14
33700.0,0.0,8.33,1526.77,-11.54,5250.58,5651.91,1813.79,2032.67,6020.02,6384.0,1109.3,1124.39,6109.92,4728.16,824.91,972.41,6906.52,5090.63
33725.0,0.0,8.33,1516.62,2.6,5232.43,5635.18,1799.27,2004.22,5990.84,6397.12,1110.11,1136.69,6085.88,4708.77,830.25,968.69,6910.25,5078.41
33750.0,0.0,8.33,1526.56,0.81,5239.99,5636.37,1787.5,2005.86,6015.01,6397.56,1108.9,1122.58,6065.69,4690.48,842.1,974.37,6927.95,5080.26
33775.0,240.0,8.33,1544.53,-11.54,5185.74,5614.52,1798.37,2020.9,6007.09,6342.16,1095.66,1121.97,6047.22,4634.5,824.14,945.82,6878.19,5030.82
33800.0,240.0,8.33,2162.96,-8.94,5231.3,5810.6,2142.05,2431.96,6193.99,6503.71,1376.94,1391.07,5882.12,4707.36,930.05,1064.49,6313.96,5455.44
33825.0,240.0,8.33,2506.62,0.16,5310.24,5858.35,2124.8,2441.02,6215.36,6553.51,1556.48,1541.93,5973.38,4809.1,935.89,1077.46,6391.43,5521.42
33850.0,240.0,8.33,2689.76,-7.64,5309.1,5878.02,2139.17,2459.69,6236.79,6545.04,1610.2,1614.37,6029.64,4884.8,948.36,1079.65,6397.12,5524.95
33875.0,240.0,8.33,2774.45,0.98,5309.86,5865.72,2133.18,2446.06,6212.79,6561.09,1680.83,1672.62,5999.17,4850.26,934.91,1104.68,6413.33,5534.37
33900.0,346.67,8.33,2856.78,-13.49,5302.23,5881.71,2156.71,2467.28,6228.21,6578.07,1709.99,1719.82,6042.61,4883.72,949.14,1084.45,6434.84,5570.2
33925.0,346.67,8.33,3053.45,2.77,5526.91,6117.1,2207.67,2529.06,6505.48,6857.82,1823.8,1808.8,6260.85,5085.44,965.16,1119.36,6641.84,5829.34
33950.0,346.67,8.33,3156.04,-0.65,5541.05,6126.41,2222.24,2554.66,6532.57,6872.17,1882.34,1866.27,6276.36,5098.05,945.24,1109.3,6703.37,5907.62
33975.0,0.0,8.33,3197.01,2.77,5580.07,6184.18,2215.2,2535.45,6544.59,6899.55,1917.37,1892.23,6339.12,5146.44,983.79,1124.79,6707.91,5885.0
34000.0,0.0,8.33,2986.96,-5.53,5035.97,5562.7,1979.18,2256.38,5813.04,6127.25,1814.7,1829.03,5829.75,4655.09,890.53,1046.39,6201.68,5155.78
34025.0,0.0,8.33,2263.23,-10.24,4890.21,5325.9,1830.86,2057.93,5731.66,6121.75,1550.39,1571.71,5753.04,4538.57,847.27,992.04,6523.68,5003.3
34050.0,0.0,8.33,1759.53,12.55,4950.72,5360.0,1786.82,2019.01,5800.84,6157.37,1398.46,1425.17,5822.41,4563.04,843.05,998.93,6602.71,4985.0
34075.0,0.0,8.33,1593.11,-4.07,5007.69,5414.34,1778.01,2027.96,5848.53,6197.41,1316.58,1329.73,5885.41,4607.01,848.8,976.13,6647.7,4977.69
34100.0,0.0,8.33,1500.45,12.55,5050.34,5454.27,1780.95,2021.37,5866.95,6227.78,1258.11,1271.53,5905.97,4623.35,841.14,979.47,6654.47,4974.77
34125.0,0.0,8.33,1441.34,-3.09,5060.67,5460.49,1781.17,2000.47,5881.3,6247.09,1239.16,1244.3,5915.45,4613.26,826.81,966.92,6718.82,4992.31
34150.0,0.0,8.33,1413.92,-8.78,5083.59,5494.41,1784.79,2034.79,5897.33,6259.99,1186.57,1200.64,5967.57,4653.34,830.06,964.97,6718.37,4993.05
34175.0,213.33,8.33,1446.24,-0.98,4932.19,5391.55,1966.58,2269.6,5766.38,6153.12,1204.93,1217.82,5603.81,4350.78,871.45,1018.26,6251.82,4995.24
34200.0,213.33,8.33,2110.22,1.47,5166.63,5716.77,2076.42,2409.86,6090.93,6459.49,1476.39,1471.46,5875.97,4724.63,923.25,1075.86,6257.41,5366.15
34225.0,213.33,8.33,2390.09,6.03,5194.76,5717.17,2088.3,2393.84,6060.65,6421.66,1584.8,1595.08,5882.54,4738.05,925.19,1064.89,6290.6,5418.2
34250.0,213.33,8.33,2565.19,-3.09,5159.52,5713.96,2104.73,2394.09,6035.5,6391.43,1639.23,1659.55,5934.85,4751.15,923.64,1063.49,6287.15,5381.92
34275.0,0.0,8.33,2650.57,-3.25,5190.62,5736.5,2103.3,2424.67,6085.45,6420.78,1669.96,1678.61,5938.16,4791.99,954.41,1072.07,6304.43,5390.01
34300.0,0.0,8.33,2492.12,3354.2,4809.82,5298.04,1893.38,2162.48,5749.81,6046.8,1580.22,1620.96,5630.8,4509.04,859.34,1000.11,6274.2,5041.5
34325.0,0.0,8.33,1929.4,7449.59,4871.11,5338.14,1809.03,2028.19,5759.1,6166.29,1419.44,1443.26,5779.34,4542.01,830.44,978.49,6564.22,4987.19
34350.0,0.0,8.33,1624.47,2.77,4947.81,5399.65,1779.59,2026.07,5834.24,6223.92,1303.47,1334.96,5882.95,4586.55,842.29,964.58,6670.74,4975.14
34375.0,346.67,8.33,1490.34,-19.98,4976.23,5439.51,1794.74,2022.31,5826.08,6216.22,1266.78,1276.91,5891.98,4568.56,832.54,972.41,6705.64,5017.23
34400.0,346.67,8.33,1920.61,-15.6,5249.82,5899.8,2167.78,2474.87,6351.73,6730.2,1447.31,1462.69,5983.77,4766.39,942.31,1080.45,6573.6,5626.83
34425.0,346.67,8.33,2557.48,-8.94,5433.7,6077.88,2191.44,2542.87,6442.76,6806.63,1688.16,1704.42,6227.78,5012.09,970.06,1087.65,6630.58,5832.6
34450.0,346.67,8.33,2844.69,-9.43,5462.83,6106.54,2219.33,2532.89,6490.42,6843.49,1805.4,1809.03,6283.69,5074.71,971.04,1097.66,6687.04,5880.89
34475.0,0.0,8.33,3001.52,-10.24,5519.85,6154.39,2229.06,2552.35,6470.53,6834.26,1863.75,1873.61,6337.38,5119.23,974.76,1105.29,6750.73,5896.1
34500.0,0.0,11.67,2703.66,13.53,4953.63,5485.82,1939.6,2186.37,5896.51,6304.0,1719.15,1736.84,5799.62,4624.04,897.29,1045.39,6490.42,5218.09
34525.0,0.0,11.67,2038.8,-6.67,5832.6,6326.96,2004.45,2192.9,6984.1,7436.22,1520.94,1558.0,6828.73,5366.15,883.0,1029.93,7863.06,5971.3
34550.0,0.0,11.67,1716.47,4.56,6066.53,6568.69,2004.22,2198.71,7106.11,7554.29,1407.14,1444.96,7058.14,5515.54,887.83,1027.75,8029.76,5982.52
34575.0,0.0,11.67,1582.18,-9.27,6136.57,6659.44,2012.43,2205.01,7155.78,7605.09,1336.0,1380.31,7176.89,5553.64,877.61,1023.0,8090.27,6036.75
34600.0,0.0,11.67,1530.02,-6.67,6234.21,6726.56,2006.8,2199.43,7231.32,7692.79,1315.96,1338.72,7168.73,5584.81,881.27,1044.8,8193.12,6062.33
34625.0,0.0,11.67,1501.53,-8.94,6221.78,6707.0,2010.32,2196.04,7178.81,7657.2,1281.26,1308.46,7213.94,5600.24,877.99,1016.48,8192.59,6053.93
34650.0,213.33,11.67,1489.91,0.49,6288.01,6818.59,2016.66,2195.07,7235.19,7717.28,1257.9,1286.23,7267.16,5609.76,876.07,1024.78,8240.11,6089.67
34675.0,213.33,11.67,1859.86,3.58,5860.4,6514.35,2247.83,2493.65,6947.56,7349.56,1442.83,1443.9,6633.28,5239.99,935.69,1086.85,7239.54,6034.24
34700.0,213.33,11.67,2360.43,3.58,5855.89,6518.35,2223.46,2485.27,6898.15,7334.39,1651.59,1643.64,6715.64,5320.55,938.81,1106.49,7249.71,6077.88
34725.0,213.33,11.67,2596.88,11.24,5929.07,6580.31,2241.24,2507.38,6994.91,7414.97,1748.73,1727.43,6798.82,5393.1,967.71,1116.54,7353.48,6132.34
34750.0,293.33,11.67,2739.22,5.37,5889.52,6522.35,2239.29,2509.93,6971.44,7372.13,1776.21,1776.66,6780.47,5379.61,951.09,1093.86,7322.17,6106.54
34775.0,293.33,11.67,2929.02,14.34,6049.74,6681.6,2289.23,2590.68,7150.03,7582.92,1871.55,1864.44,6913.04,5529.66,981.04,1119.56,7448.6,6326.53
34800.0,293.33,11.67,3044.59,17.12,6079.14,6732.94,2315.59,2575.48,7155.78,7655.68,1940.07,1929.17,6962.07,5567.44,990.47,1134.07,7497.29,6377.01
34825.0,293.33,11.67,3110.0,7.98,6038.01,6672.09,2306.46,2582.69,7203.82,7590.98,1982.68,1985.72,6929.82,5532.41,958.9,1124.79,7507.77,6430.44
34850.0,200.0,11.67,3160.26,4.72,6057.29,6724.74,2303.5,2575.22,7134.25,7615.69,2000.23,1985.49,6957.39,5589.95,982.61,1132.65,7474.9,6326.1
34875.0,200.0,11.67,3107.2,7.33,5938.16,6604.06,2255.64,2511.45,6970.5,7418.92,1958.19,1976.14,6874.95,5481.53,986.34,1125.19,7392.29,6144.2
34900.0,200.0,11.67,2988.61,17.12,5848.94,6506.81,2218.84,2491.11,6921.42,7358.38,1925.0,1911.36,6817.21,5420.53,946.21,1091.65,7341.24,6110.34
34925.0,0.0,11.67,2927.39,-0.81,5897.74,6541.92,2219.33,2481.46,6880.98,7333.9,1889.93,1913.44,6812.15,5408.15,956.56,1086.65,7284.16,6038.01
34950.0,0.0,11.67,2778.97,14.18,5746.58,6334.34,2110.22,2308.43,6813.53,7249.71,1841.57,1865.59,6712.0,5315.97,919.37,1068.08,7480.37,5979.19
34975.0,0.0,11.67,2093.06,15.81,6000.0,6491.75,2010.32,2213.01,7026.47,7495.8,1609.98,1629.1,6996.79,5511.63,889.76,1038.25,7943.4,5983.35
35000.0,0.0,11.67,1707.54,12.87,6150.15,6622.93,2000.7,2197.25,7120.88,7628.83,1490.13,1497.44,7147.64,5573.35,874.34,1053.74,8127.1,6051.41
35025.0,0.0,11.67,1584.15,8.96,6196.98,6677.98,1996.02,2181.05,7139.03,7644.02,1401.85,1423.26,7173.52,5596.68,875.3,1024.98,8176.98,6073.25
35050.0,240.0,11.67,1514.24,16.96,6092.62,6606.3,1978.71,2159.59,7009.97,7512.76,1359.27,1366.83,7085.65,5455.44,883.39,1035.28,7982.79,5905.15
35075.0,240.0,11.67,2238.07,18.92,5892.4,6557.52,2246.85,2489.07,6948.5,7392.29,1667.3,1661.32,6754.38,5352.71,942.12,1115.73,7306.07,6114.14
35100.0,240.0,11.67,2603.08,13.85,5984.6,6622.93,2251.73,2522.16,7049.62,7479.37,1787.28,1784.11,6861.98,5486.21,970.25,1130.64,7368.2,6173.95
35125.0,240.0,11.67,2778.17,9.78,5988.34,6607.65,2257.36,2564.93,7079.95,7508.26,1848.19,1850.02,6872.17,5499.5,970.25,1111.31,7440.18,6244.08
35150.0,240.0,11.67,2862.71,10.75,5982.52,6620.68,2254.42,2524.21,7001.96,7443.15,1899.83,1889.24,6886.54,5502.62,948.16,1105.09,7391.3,6187.16
35175.0,0.0,11.67,2907.83,17.45,5870.64,6469.2,2181.29,2442.03,6987.39,7365.74,1894.07,1877.74,6775.88,5429.43,951.29,1102.88,7361.33,6114.99
35200.0,0.0,11.67,2333.88,20.88,5912.98,6422.98,2024.19,2219.33,6955.51,7474.9,1678.17,1687.27,6890.72,5469.45,888.98,1053.54,7881.78,6022.11
35225.0,0.0,11.67,1778.69,6.35,6154.82,6625.63,2009.38,2215.44,7094.68,7569.35,1517.91,1536.94,7158.66,5584.42,879.34,1034.68,8093.47,6070.31
35250.0,306.67,11.67,1617.22,12.06,5990.84,6513.02,1988.06,2188.54,6879.58,7378.51,1427.51,1432.4,6974.72,5370.38,905.02,1037.85,7712.69,5779.34
35275.0,306.67,11.67,2435.99,8.31,6001.25,6609.89,2300.55,2564.67,7120.41,7538.75,1768.54,1758.18,6851.81,5477.24,958.9,1129.83,7435.72,6323.93
35300.0,306.67,11.67,2823.51,12.55,6064.85,6682.05,2323.24,2584.49,7198.52,7611.65,1916.45,1905.36,6941.49,5603.02,977.51,1136.49,7533.25,6419.03
35325.0,333.33,11.67,3014.47,16.3,6059.81,6737.95,2310.65,2605.4,7180.73,7591.48,1968.44,1963.55,7016.56,5626.03,972.41,1141.33,7523.24,6400.18
35350.0,333.33,11.67,3109.16,14.67,6165.02,6880.05,2375.87,2622.76,7251.16,7736.21,2024.66,1996.95,7118.97,5718.38,993.81,1149.02,7613.67,6436.16
35375.0,333.33,11.67,3189.93,18.1,6178.21,6791.01,2330.17,2638.33,7273.47,7723.42,2073.81,2054.15,7051.51,5701.11,985.75,1140.73,7650.61,6530.35
35400.0,333.33,0.0,3241.95,21.2,6023.79,6631.03,2270.58,2569.04,6996.79,7392.29,2109.03,2066.7,6924.69,5588.37,977.31,1150.03,7336.34,6281.1
35425.0,0.0,0.0,3123.16,32.82,4632.75,5167.0,1927.78,2250.02,5054.76,5352.71,1945.17,1945.41,5451.55,4385.39,914.9,1045.39,5295.38,4652.64
35450.0,0.0,0.0,2409.61,14.02,3172.39,3530.06,1474.67,1788.41,3398.46,3571.6,1599.68,1627.11,3853.75,3054.84,776.68,867.6,3785.06,3133.54
35475.0,0.0,0.0,1702.86,21.37,2591.2,2880.5,1314.71,1627.77,2819.5,3012.26,1380.94,1398.04,3221.72,2529.83,739.38,817.66,3276.29,2571.62
35500.0,0.0,0.0,1432.4,20.71,2325.72,2580.11,1255.43,1581.75,2566.73,2728.14,1261.2,1287.69,2919.51,2305.72,703.27,788.41,3026.89,2352.98
35525.0,0.0,0.0,1298.89,11.73,2186.37,2422.41,1211.68,1545.83,2425.93,2588.36,1206.98,1220.89,2720.23,2133.18,683.92,777.81,2914.07,2228.81
35550.0,0.0,0.0,1238.34,13.2,2071.44,2304.24,1194.52,1536.94,2336.11,2501.53,1127.81,1152.05,2609.03,2066.22,697.68,765.91,2785.88,2132.94
35575.0,0.0,20.0,1172.74,11.24,2003.99,2223.95,1186.77,1530.88,2251.0,2398.09,1084.05,1104.08,2533.66,1995.78,668.7,746.71,2705.5,2072.62
35600.0,0.0,20.0,1186.37,14.67,4679.95,4889.85,1890.85,2159.11,6649.05,7143.81,1122.38,1113.52,5174.12,4453.75,846.31,993.42,7245.35,5613.72
35625.0,213.33,20.0,1467.18,14.83,7041.1,7739.28,2384.35,2628.2,8494.33,9016.37,1280.64,1284.37,7825.75,6082.51,963.4,1134.47,8799.34,7050.56
35650.0,213.33,20.0,2251.0,18.75,7246.32,7946.02,2467.28,2694.48,8745.42,9242.69,1671.51,1642.54,8179.67,6532.57,979.86,1169.28,9218.02,7499.79
35675.0,213.33,13.33,2617.83,33.64,6988.33,7700.95,2389.59,2630.02,8107.34,8599.02,1813.11,1793.84,8033.99,6365.23,972.02,1138.1,8627.21,7040.63
35700.0,213.33,13.33,2720.76,19.08,6393.62,7015.15,2299.32,2549.79,7517.25,7941.31,1853.45,1847.05,7333.9,5859.99,949.33,1122.58,7967.01,6617.08
35725.0,0.0,13.33,2800.53,19.08,6339.12,6972.84,2306.95,2564.93,7501.28,7964.91,1856.88,1854.14,7269.58,5819.97,986.93,1152.25,7975.42,6579.86
35750.0,0.0,16.67,2504.83,19.24,6349.56,6904.66,2143.25,2338.09,7516.75,8042.99,1757.05,1761.55,7381.46,5865.31,919.75,1077.26,8484.31,6547.71
35775.0,0.0,16.67,1900.29,30.86,7233.25,7767.5,2229.79,2392.59,8463.76,9051.16,1573.02,1599.89,8287.89,6533.91,934.91,1079.05,9536.39,7142.38
35800.0,0.0,16.67,1698.62,7.0,7592.49,8212.0,2296.36,2426.93,8724.29,9311.65,1499.8,1521.8,8683.86,6785.51,918.01,1093.86,9871.28,7302.66
35825.0,0.0,16.67,1644.3,5.7,7717.28,8322.8,2286.03,2436.74,8809.7,9371.32,1462.26,1485.4,8808.55,6856.89,920.14,1091.25,9983.09,7353.48
35850.0,0.0,10.0,1606.69,16.47,7815.41,8387.5,2275.48,2422.66,8869.78,9441.19,1443.05,1455.63,8873.84,6892.11,911.22,1097.06,10066.63,7419.9
35875.0,0.0,10.0,1562.13,26.93,6625.63,7129.95,2008.21,2187.57,7237.61,7734.67,1364.31,1386.42,7704.52,5918.75,886.09,1045.39,8381.45,6120.91
35900.0,0.0,10.0,1475.96,11.41,6076.62,6512.58,1929.4,2133.9,6837.95,7254.06,1305.13,1314.92,7067.14,5470.61,857.43,1010.16,7904.18,5843.63
35925.0,0.0,10.0,1443.26,14.51,5995.83,6437.92,1916.91,2121.93,6805.25,7266.67,1274.84,1277.12,6939.62,5407.76,868.57,1012.73,7831.44,5759.91
35950.0,0.0,10.0,1427.08,8.96,5942.71,6430.0,1933.8,2125.04,6824.12,7267.64,1231.15,1250.07,6943.36,5390.4,851.67,999.52,7840.76,5758.29
35975.0,0.0,0.0,1430.27,15.16,5882.12,6305.73,1880.73,2086.64,6718.82,7114.21,1214.75,1238.13,6823.2,5316.35,857.62,991.84,7677.01,5625.24
36000.0,0.0,0.0,1344.37,18.43,3861.88,4189.7,1415.83,1677.28,3974.43,4222.22,1169.89,1174.97,4751.15,3565.91,742.57,858.38,4861.4,3469.84
36025.0,0.0,0.0,1249.45,17.77,2923.58,3182.57,1255.63,1551.91,3012.26,3217.74,1106.89,1103.88,3626.69,2739.22,710.36,799.98,3804.26,2691.59
36050.0,0.0,0.0,1196.36,13.85,2499.75,2729.99,1209.02,1515.32,2633.92,2824.58,1060.9,1069.27,3142.53,2357.45,686.33,761.39,3316.86,2398.35
36075.0,0.0,0.0,1173.35,14.51,2275.23,2466.77,1152.05,1514.03,2444.05,2632.62,1015.29,1022.41,2850.33,2188.78,681.13,764.41,3072.9,2203.79
36100.0,0.0,10.0,1147.4,12.55,2182.98,2392.59,1177.21,1502.82,2411.62,2586.04,1014.31,999.71,2743.45,2133.42,683.73,748.96,3035.73,2192.17
36125.0,0.0,10.0,1185.76,8.14,4474.18,4773.85,1713.34,1978.24,5740.12,6106.54,1034.68,1028.14,5143.08,4184.46,812.14,928.69,6443.2,4859.6
36150.0,0.0,10.0,1296.4,32.0,5618.49,6025.88,1873.38,2107.36,6728.38,7133.3,1060.11,1051.75,6491.75,5087.67,834.83,986.14,7552.28,5609.36
36175.0,0.0,10.0,1330.36,6.35,5872.28,6310.93,1908.36,2120.97,6833.8,7262.79,1090.85,1089.45,6782.76,5268.77,838.85,995.38,7767.5,5740.12
36200.0,0.0,0.0,1365.57,15.81,5924.94,6377.45,1899.83,2106.88,6839.34,7283.67,1122.58,1104.68,6838.87,5325.52,844.01,990.66,7851.64,5734.08
36225.0,0.0,0.0,1366.62,10.92,4645.66,5025.31,1567.79,1812.43,4894.91,5154.65,1085.05,1098.67,5626.03,4242.66,776.87,892.84,5811.01,4192.33
36250.0,0.0,0.0,1259.97,18.26,3216.31,3488.18,1306.38,1581.53,3290.07,3523.81,1062.7,1054.54,3989.39,2993.27,710.55,820.52,4123.81,2933.92
36275.0,0.0,0.0,1202.28,10.75,2625.09,2854.09,1219.05,1520.5,2742.92,2944.27,1021.62,999.12,3273.42,2469.05,701.78,786.14,3483.15,2469.81
36300.0,0.0,0.0,1162.99,15.65,2354.72,2547.48,1168.27,1500.45,2492.12,2676.14,985.95,981.43,2938.55,2226.62,681.87,758.0,3162.52,2255.89
36325.0,0.0,8.33,1165.02,5.21,2181.77,2387.6,1155.29,1496.58,2374.37,2518.08,960.08,961.45,2743.19,2100.44,665.74,738.44,2976.26,2128.87
36350.0,0.0,8.33,1153.67,2.6,2700.25,2920.59,1357.38,1695.51,3422.17,3697.47,953.04,952.46,3268.55,2656.56,727.94,816.9,4105.65,3059.28
36375.0,0.0,8.33,1205.54,18.1,4365.21,4720.75,1656.9,1929.17,5424.78,5754.25,1001.09,977.51,5078.41,4038.29,778.57,920.53,6134.45,4620.91
36400.0,0.0,8.33,1263.68,3.42,4943.45,5299.19,1736.17,1992.5,5885.41,6236.36,1026.56,1024.38,5734.48,4507.67,798.08,942.9,6722.92,5010.26
36425.0,0.0,10.0,1285.61,-0.49,5124.44,5468.67,1750.98,1987.12,5974.21,6347.82,1036.46,1041.42,5937.33,4616.39,799.79,954.02,6870.31,5072.49
36450.0,0.0,10.0,1321.38,21.69,5518.29,5862.85,1840.66,2073.81,6509.03,6909.32,1067.48,1051.15,6296.22,4941.63,835.6,982.41,7404.11,5496.37
36475.0,0.0,10.0,1355.49,22.51,5840.77,6264.73,1897.06,2104.5,6796.52,7232.29,1065.68,1074.86,6719.28,5244.14,850.33,1001.29,7727.51,5698.7
36500.0,0.0,10.0,1402.91,19.08,5878.02,6329.57,1905.36,2116.91,6844.41,7238.57,1081.65,1107.09,6802.95,5310.24,846.5,992.43,7768.01,5718.78
